"No.","Time","Source","Destination","Protocol","Length","Info"
"960","6.380820","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"961","6.381919","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"962","6.382621","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"963","6.382621","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"964","6.382783","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"965","6.384070","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"966","6.384070","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"967","6.384070","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"968","6.385161","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"969","6.385161","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"970","6.385161","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"971","6.385376","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"972","6.385659","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"973","6.386243","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"974","6.387280","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"975","6.387280","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"976","6.387445","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"977","6.388189","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"978","6.388189","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"979","6.389010","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"980","6.389010","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"981","6.389716","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"982","6.389868","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"983","6.390232","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"984","6.391050","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"985","6.391893","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"986","6.391893","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"987","6.391893","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"988","6.392182","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"989","6.392648","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"990","6.392648","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"991","6.393593","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"992","6.393593","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"993","6.394272","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"994","6.394272","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"995","6.395503","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"996","6.395661","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"997","6.396063","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"998","6.396837","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"999","6.397485","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1000","6.397485","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1001","6.398243","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1002","6.398243","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1003","6.398311","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1004","6.398770","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1005","6.399564","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1006","6.400372","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1007","6.400372","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1008","6.400372","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1009","6.400462","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1010","6.400836","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1011","6.401536","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1012","6.402214","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1013","6.402331","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1014","6.402710","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1015","6.404346","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1016","6.404872","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1017","6.404959","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1018","6.405842","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1019","6.406599","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1020","6.406599","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1021","6.407375","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1022","6.407375","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1023","6.407375","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1024","6.408137","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1025","6.408137","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1026","6.408233","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1027","6.408893","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1028","6.408893","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1029","6.409948","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1030","6.410106","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1031","6.410650","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1032","6.411484","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1033","6.411484","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1034","6.412205","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1035","6.412205","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1036","6.413102","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1037","6.413102","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1038","6.413102","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1039","6.413203","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1040","6.413556","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1041","6.414400","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1042","6.414400","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1043","6.414962","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1044","6.415056","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1045","6.415693","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1046","6.416898","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1047","6.416898","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1048","6.417605","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1049","6.417675","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1050","6.418261","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1051","6.419196","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1052","6.420015","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1053","6.420015","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1054","6.420169","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1055","6.420898","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1056","6.420898","212.156.184.18","192.168.1.104","UDP","1087","443  >  58960 Len=1045"
"1057","6.424652","192.168.1.104","212.156.184.18","UDP","83","58960  >  443 Len=41"
"1058","6.427336","192.168.1.104","212.156.184.18","UDP","1112","58960  >  443 Len=1070"
"1059","6.434225","212.156.184.18","192.168.1.104","UDP","69","443  >  58960 Len=27"
"1060","6.436711","212.156.184.18","192.168.1.104","UDP","75","443  >  58960 Len=33"
"1061","6.446902","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1062","6.462438","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"1063","6.515267","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"1064","6.727531","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"1065","6.781142","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"1066","6.992574","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"1067","7.046071","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"1068","7.405239","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"1069","7.405374","192.168.1.104","142.251.140.14","UDP","387","53603  >  443 Len=345"
"1070","7.439878","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"1071","7.459088","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"1072","7.459211","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"1073","7.486052","142.251.140.14","192.168.1.104","UDP","119","443  >  53603 Len=77"
"1074","7.486396","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"1075","7.488781","142.251.140.14","192.168.1.104","UDP","65","443  >  53603 Len=23"
"1076","7.505665","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"1077","7.511952","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"1078","7.527432","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"1079","8.318728","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"1080","8.371460","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"1081","8.601195","192.168.1.104","20.250.77.142","TCP","55","65492  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]"
"1082","8.658630","20.250.77.142","192.168.1.104","TCP","66","443  >  65492 [ACK] Seq=1 Ack=2 Win=251 Len=0 SLE=1 SRE=2"
"1083","9.735690","40.77.46.211","192.168.1.104","TLSv1.2","265","Application Data"
"1084","9.735774","192.168.1.104","40.77.46.211","TCP","54","57828  >  443 [ACK] Seq=1 Ack=212 Win=1019 Len=0"
"1085","9.974599","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"1086","10.028466","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"1087","10.486760","192.168.1.1","192.168.1.104","TCP","54","53  >  55097 [FIN, ACK] Seq=1 Ack=1 Win=1825 Len=0"
"1088","10.486904","192.168.1.104","192.168.1.1","TCP","54","55097  >  53 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"1089","10.859919","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"1090","10.860008","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"1091","10.860034","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"1092","10.860056","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"1093","10.860083","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"1094","10.860106","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"1095","10.860131","192.168.1.104","142.251.140.14","UDP","1030","53603  >  443 Len=988"
"1096","10.894113","142.251.140.14","192.168.1.104","UDP","73","443  >  53603 Len=31"
"1097","10.895596","142.251.140.14","192.168.1.104","UDP","71","443  >  53603 Len=29"
"1098","10.904173","142.251.140.14","192.168.1.104","UDP","67","443  >  53603 Len=25"
"1099","10.904775","192.168.1.104","142.251.140.14","UDP","74","53603  >  443 Len=32"
"1100","10.965001","142.251.140.14","192.168.1.104","UDP","1287","443  >  53603 Len=1245"
"1101","10.965576","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"1102","10.965990","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"1103","10.966517","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"1104","10.967807","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"1105","10.967807","142.251.140.14","192.168.1.104","UDP","387","443  >  53603 Len=345"
"1106","10.967807","142.251.140.14","192.168.1.104","UDP","277","443  >  53603 Len=235"
"1107","10.989426","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"1108","11.006148","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"1109","11.030395","212.156.184.18","192.168.1.104","UDP","255","443  >  58960 Len=213"
"1110","11.031192","212.156.184.18","192.168.1.104","UDP","111","443  >  58960 Len=69"
"1111","11.031378","212.156.184.18","192.168.1.104","UDP","1286","443  >  58960 Len=1244"
"1112","11.031583","192.168.1.104","212.156.184.18","UDP","84","58960  >  443 Len=42"
"1113","11.032937","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1114","11.032937","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1115","11.032937","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1116","11.034607","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1117","11.035336","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1118","11.035336","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1119","11.035336","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1120","11.035336","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1121","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1122","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1123","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1124","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1125","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1126","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1127","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1128","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1129","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1130","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1131","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1132","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1133","11.044847","212.156.184.18","192.168.1.104","UDP","69","443  >  58960 Len=27"
"1134","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1135","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1136","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1137","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1138","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1139","11.044847","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1140","11.045145","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1141","11.045426","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1142","11.046391","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1143","11.046676","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1144","11.047260","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1145","11.047260","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1146","11.047260","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1147","11.047398","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1148","11.047446","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1149","11.047460","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1150","11.049178","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1151","11.050324","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1152","11.050324","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1153","11.050324","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1154","11.050324","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1155","11.050907","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1156","11.050907","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1157","11.050907","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1158","11.051155","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1159","11.051389","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1160","11.053842","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1161","11.053842","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1162","11.053989","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1163","11.054958","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1164","11.054958","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1165","11.057918","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1166","11.057918","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1167","11.058054","192.168.1.104","212.156.184.18","UDP","85","58960  >  443 Len=43"
"1168","11.059433","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1169","11.059433","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1170","11.060164","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1171","11.060164","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1172","11.060270","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1173","11.061342","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1174","11.062120","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1175","11.062120","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1176","11.062120","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1177","11.062362","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1178","11.062596","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1179","11.063401","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1180","11.063401","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1181","11.064015","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1182","11.064255","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"1183","11.066108","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1184","11.066591","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1185","11.069431","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1186","11.069615","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1187","11.069957","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1188","11.071031","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1189","11.071742","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1190","11.071926","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1191","11.073044","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1192","11.073519","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1193","11.074041","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1194","11.074683","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1195","11.074683","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1196","11.075320","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1197","11.075448","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1198","11.075933","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1199","11.075933","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1200","11.077119","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1201","11.077702","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1202","11.077702","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1203","11.078291","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1204","11.078383","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1205","11.079340","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1206","11.079785","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1207","11.080196","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1208","11.080883","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1209","11.081731","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1210","11.081731","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1211","11.081859","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1212","11.082146","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1213","11.082146","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1214","11.082873","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1215","11.083487","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1216","11.083487","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1217","11.083771","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1218","11.083900","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1219","11.085053","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1220","11.085504","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1221","11.085993","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1222","11.086080","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1223","11.086650","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1224","11.086650","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1225","11.088507","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1226","11.088507","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1227","11.088640","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1228","11.089042","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1229","11.089042","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1230","11.089602","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1231","11.089602","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1232","11.090038","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1233","11.091133","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1234","11.091290","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1235","11.091598","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1236","11.092242","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1237","11.092242","212.156.184.18","192.168.1.104","UDP","219","443  >  58960 Len=177"
"1238","11.093081","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1239","11.093963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1240","11.093963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1241","11.094092","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1242","11.095525","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1243","11.095525","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1244","11.095525","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1245","11.096119","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"1246","11.096241","192.168.1.104","212.156.184.18","UDP","1088","58960  >  443 Len=1046"
"1247","11.096579","192.168.1.104","104.18.22.104","TCP","55","65501  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU]"
"1248","11.096934","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1249","11.096934","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1250","11.096934","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1251","11.097901","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1252","11.097901","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1253","11.097901","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1254","11.097901","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1255","11.097901","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1256","11.098579","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1257","11.098579","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1258","11.098732","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"1259","11.099142","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1260","11.099142","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"1261","11.099611","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
