"No.","Time","Source","Destination","Protocol","Length","Info"
"10433","26.602615","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10434","26.602615","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10435","26.602615","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10436","26.602615","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10437","26.602816","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10438","26.602931","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10439","26.620843","192.168.1.105","212.156.184.13","QUIC","76","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10440","26.627707","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10441","26.627707","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10442","26.632725","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10443","26.632725","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10444","26.632725","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10445","26.632725","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10446","26.632902","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10447","26.634068","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10448","26.634068","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10449","26.636809","192.168.1.105","212.156.184.13","QUIC","76","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10450","26.637474","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10451","26.637474","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10452","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10453","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10454","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10455","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10456","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10457","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10458","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10459","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10460","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10461","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10462","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10463","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10464","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10465","26.644790","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10466","26.645028","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10467","26.645123","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10468","26.646408","192.168.1.105","172.217.169.174","UDP","1139","65108  >  443 Len=1097"
"10469","26.646618","192.168.1.105","172.217.169.174","UDP","1136","65108  >  443 Len=1094"
"10470","26.651792","192.168.1.105","212.156.184.13","QUIC","76","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10471","26.686147","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10472","26.686147","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10473","26.698207","192.168.1.105","212.156.184.13","QUIC","76","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10474","26.707677","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10475","26.713775","192.168.1.105","212.156.184.13","QUIC","76","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10476","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10477","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10478","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10479","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10480","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10481","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10482","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10483","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10484","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10485","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10486","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10487","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10488","26.735688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10489","26.735944","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10490","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10491","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10492","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10493","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10494","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10495","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10496","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10497","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10498","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10499","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10500","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10501","26.741722","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10502","26.741897","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10503","26.741981","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10504","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10505","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10506","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10507","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10508","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10509","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10510","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10511","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10512","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10513","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10514","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10515","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10516","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10517","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10518","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10519","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10520","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10521","26.746628","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10522","26.746857","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10523","26.746936","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10524","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10525","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10526","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10527","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10528","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10529","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10530","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10531","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10532","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10533","26.749662","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10534","26.749852","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10535","26.751781","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10536","26.751781","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10537","26.751781","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10538","26.751781","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10539","26.751895","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10540","26.760676","192.168.1.105","212.156.184.13","QUIC","76","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10541","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10542","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10543","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10544","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10545","26.783688","199.46.35.120","192.168.1.105","TLSv1.2","78","Application Data"
"10546","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10547","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10548","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10549","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10550","26.783688","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10551","26.783760","192.168.1.105","199.46.35.120","TCP","54","53823  >  443 [ACK] Seq=1 Ack=73 Win=1023 Len=0"
"10552","26.793225","192.168.1.105","212.156.184.13","QUIC","81","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10553","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10554","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10555","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10556","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10557","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10558","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10559","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10560","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10561","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10562","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10563","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10564","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10565","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10566","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10567","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10568","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10569","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10570","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10571","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10572","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10573","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10574","26.803974","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10575","26.804248","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10576","26.804318","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10577","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10578","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10579","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10580","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10581","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10582","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10583","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10584","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10585","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10586","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10587","26.808227","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10588","26.808393","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10589","26.808462","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10590","26.832604","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10591","26.833932","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10592","26.833932","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10593","26.833932","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10594","26.834632","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10595","26.838432","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10596","26.838432","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10597","26.838432","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10598","26.838432","212.156.184.13","192.168.1.105","QUIC","70","Protected Payload (KP0)"
"10599","26.838569","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10600","26.840328","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10601","26.842771","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10602","26.842771","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10603","26.842847","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10604","26.848866","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10605","26.848866","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10606","26.848866","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10607","26.848866","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10608","26.848866","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10609","26.849022","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10610","26.851626","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10611","26.851626","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10612","26.851626","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10613","26.851626","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10614","26.854553","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10615","26.856330","172.217.169.174","192.168.1.105","UDP","74","443  >  65108 Len=32"
"10616","26.856330","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10617","26.856330","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10618","26.856330","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10619","26.856796","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10620","26.856796","172.217.169.174","192.168.1.105","UDP","74","443  >  65108 Len=32"
"10621","26.861177","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10622","26.861177","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10623","26.861177","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10624","26.861177","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10625","26.861369","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10626","26.863283","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10627","26.863283","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10628","26.863283","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10629","26.863283","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10630","26.863479","192.168.1.105","172.217.169.174","UDP","75","65108  >  443 Len=33"
"10631","26.865420","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10632","26.865528","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10633","26.867359","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10634","26.867359","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10635","26.867359","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10636","26.869856","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10637","26.872723","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10638","26.872723","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10639","26.872723","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10640","26.872833","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10641","26.877248","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10642","26.877409","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10643","26.883456","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10644","26.883456","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10645","26.883456","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10646","26.883456","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10647","26.883456","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10648","26.889063","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10649","26.889063","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10650","26.889063","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10651","26.889063","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10652","26.889063","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10653","26.889063","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10654","26.889252","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10655","26.891138","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10656","26.891138","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10657","26.891138","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10658","26.891138","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10659","26.892404","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10660","26.892592","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10661","26.894379","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10662","26.895744","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10663","26.895744","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10664","26.901635","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10665","26.901635","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10666","26.901635","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10667","26.901635","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10668","26.901635","172.217.169.174","192.168.1.105","UDP","135","443  >  65108 Len=93"
"10669","26.901635","172.217.169.174","192.168.1.105","UDP","65","443  >  65108 Len=23"
"10670","26.901635","172.217.169.174","192.168.1.105","UDP","104","443  >  65108 Len=62"
"10671","26.901803","192.168.1.105","212.156.184.13","QUIC","74","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10672","26.901954","192.168.1.105","172.217.169.174","UDP","81","65108  >  443 Len=39"
"10673","26.901995","192.168.1.105","172.217.169.174","UDP","81","65108  >  443 Len=39"
"10674","26.903848","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10675","26.903848","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10676","26.903848","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10677","26.903848","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10678","26.903848","172.217.169.174","192.168.1.105","UDP","65","443  >  65108 Len=23"
"10679","26.905539","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10680","26.905653","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10681","26.907720","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10682","26.907720","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10683","26.907720","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10684","26.909481","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10685","26.915211","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10686","26.915211","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10687","26.915353","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10688","26.915425","192.168.1.105","172.217.169.174","UDP","75","65108  >  443 Len=33"
"10689","26.915459","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10690","26.915459","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10691","26.916234","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10692","26.916234","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10693","26.916557","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10694","26.922237","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10695","26.922237","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10696","26.922237","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10697","26.922237","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10698","26.922414","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10699","26.926475","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10700","26.926475","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10701","26.926475","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10702","26.926475","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10703","26.926648","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10704","26.927996","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10705","26.927996","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10706","26.927996","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10707","26.928808","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10708","26.933656","192.168.1.105","212.156.184.13","QUIC","81","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10709","26.934758","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10710","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10711","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10712","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10713","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10714","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10715","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10716","26.937319","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10717","26.939719","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10718","26.939843","192.168.1.105","212.156.184.13","QUIC","75","Protected Payload (KP0), DCID=f8c9d5aabc7eec2c"
"10719","26.940970","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10720","26.940970","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
"10721","26.940970","212.156.184.13","192.168.1.105","QUIC","1292","Protected Payload (KP0)"
